"date","site_id","station_id","rainfall_mm"
"02/21/2018","DWS",3,0
"02/21/2018","DWS",4,0
"02/21/2018","DWS",5,0
"02/21/2018","DWS",6,0
"02/21/2018","DWS",7,0
"02/21/2018","DWS",8,0
"02/21/2018","DWS",9,0
"02/21/2018","DWS",10,0
"02/21/2018","DWS",11,0
"02/21/2018","DWS",12,0
"02/21/2018","DWS",13,0
"02/21/2018","DWS",14,0
"02/21/2018","DWS",15,0
"02/21/2018","DWS",16,0
"02/21/2018","DWS",17,0
"02/22/2018","RWS",1,0
"02/22/2018","RWS",2,0
"02/22/2018","RWS",3,0
"02/22/2018","RWS",4,0
"02/22/2018","RWS",5,0
"02/22/2018","RWS",6,0
"02/22/2018","RWS",7,0
"02/22/2018","RWS",8,0
"02/22/2018","RWS",9,0
"02/22/2018","RWS",10,0
"02/22/2018","RWS",11,0
"02/22/2018","RWS",12,0
"02/22/2018","RWS",13,0
"02/22/2018","RWS",14,0
"02/22/2018","RWS",15,0
"02/22/2018","RWS",16,0
"02/22/2018","RWS",17,0
"02/22/2018","NWS",1,0
"02/22/2018","NWS",2,0
"02/22/2018","NWS",3,0
"02/22/2018","NWS",4,0
"02/22/2018","NWS",5,0
"02/22/2018","NWS",6,0
"02/22/2018","NWS",7,0
"02/22/2018","NWS",8,0
"02/22/2018","NWS",9,0
"02/22/2018","NWS",10,0
"02/22/2018","NWS",11,0
"02/22/2018","NWS",12,0
"02/22/2018","NWS",13,0
"02/22/2018","NWS",14,0
"02/22/2018","NWS",15,0
"02/22/2018","NWS",16,0
"02/22/2018","NWS",17,0
"02/22/2018","DWS",1,0
"02/22/2018","DWS",2,0
"02/22/2018","DWS",3,0
"02/22/2018","DWS",4,0
"02/22/2018","DWS",5,0
"02/22/2018","DWS",6,0
"02/22/2018","DWS",7,0
"02/22/2018","DWS",8,0
"02/22/2018","DWS",9,0
"02/22/2018","DWS",10,0
"02/22/2018","DWS",11,0
"02/22/2018","DWS",12,0
"02/22/2018","DWS",13,0
"02/22/2018","DWS",14,0
"02/22/2018","DWS",15,0
"02/22/2018","DWS",16,0
"02/22/2018","DWS",17,0
"02/23/2018","RWS",1,0
"02/23/2018","RWS",2,0
"02/23/2018","RWS",3,0
"02/23/2018","RWS",4,0
"02/23/2018","RWS",5,0
"02/23/2018","RWS",6,0
"02/23/2018","RWS",7,0
"02/23/2018","RWS",8,0
"02/23/2018","RWS",9,0
"02/23/2018","RWS",10,0
"02/23/2018","RWS",11,0
"02/23/2018","RWS",12,0
"02/23/2018","RWS",13,0
"02/23/2018","RWS",14,0
"02/23/2018","RWS",15,0
"02/23/2018","RWS",16,0
"02/23/2018","RWS",17,0
"02/23/2018","NWS",1,0
"02/23/2018","NWS",2,0
"02/23/2018","NWS",3,0
"02/23/2018","NWS",4,0
"02/23/2018","NWS",5,0
"02/23/2018","NWS",6,0
"02/23/2018","NWS",7,0
"02/23/2018","NWS",8,0
"02/23/2018","NWS",9,0
"02/23/2018","NWS",10,0
"02/23/2018","NWS",11,0
"02/23/2018","NWS",12,0
"02/23/2018","NWS",13,0
"02/23/2018","NWS",14,0
"02/23/2018","NWS",15,0
"02/23/2018","NWS",16,0
"02/23/2018","NWS",17,0
"02/23/2018","DWS",1,0
"02/23/2018","DWS",2,0
"02/23/2018","DWS",3,0
"02/23/2018","DWS",4,0
"02/23/2018","DWS",5,0
"02/23/2018","DWS",6,0
"02/23/2018","DWS",7,0
"02/23/2018","DWS",8,0
"02/23/2018","DWS",9,0
"02/23/2018","DWS",10,0
"02/23/2018","DWS",11,0
"02/23/2018","DWS",12,0
"02/23/2018","DWS",13,0
"02/23/2018","DWS",14,0
"02/23/2018","DWS",15,0
"02/23/2018","DWS",16,0
"02/23/2018","DWS",17,0
"02/24/2018","RWS",1,0
"02/24/2018","RWS",2,0
"02/24/2018","RWS",3,0
"02/24/2018","RWS",4,0
"02/24/2018","RWS",5,0
"02/24/2018","RWS",6,0
"02/24/2018","RWS",7,0
"02/24/2018","RWS",8,0
"02/24/2018","RWS",9,0
"02/24/2018","RWS",10,0
"02/24/2018","RWS",11,0
"02/24/2018","RWS",12,0
"02/24/2018","RWS",13,0
"02/24/2018","RWS",14,0
"02/24/2018","RWS",15,0
"02/24/2018","RWS",16,0
"02/24/2018","RWS",17,0
"02/24/2018","NWS",1,0
"02/24/2018","NWS",2,0
"02/24/2018","NWS",3,0
"02/24/2018","NWS",4,0
"02/24/2018","NWS",5,0
"02/24/2018","NWS",6,0
"02/24/2018","NWS",7,0
"02/24/2018","NWS",8,0
"02/24/2018","NWS",9,0
"02/24/2018","NWS",10,0
"02/24/2018","NWS",11,0
"02/24/2018","NWS",12,0
"02/24/2018","NWS",13,0
"02/24/2018","NWS",14,0
"02/24/2018","NWS",15,0
"02/24/2018","NWS",16,0
"02/24/2018","NWS",17,0
"02/24/2018","DWS",1,0
"02/24/2018","DWS",2,0
"02/24/2018","DWS",3,0
"02/24/2018","DWS",4,0
"02/24/2018","DWS",5,0
"02/24/2018","DWS",6,0
"02/24/2018","DWS",7,0
"02/24/2018","DWS",8,0
"02/24/2018","DWS",9,0
"02/24/2018","DWS",10,0
"02/24/2018","DWS",11,0
"02/24/2018","DWS",12,0
"02/24/2018","DWS",13,0
"02/24/2018","DWS",14,0
"02/24/2018","DWS",15,0
"02/24/2018","DWS",16,0
"02/24/2018","DWS",17,0
"02/25/2018","RWS",1,0
"02/25/2018","RWS",2,0
"02/25/2018","RWS",3,0
"02/25/2018","RWS",4,0
"02/25/2018","RWS",5,0
"02/25/2018","RWS",6,0
"02/25/2018","RWS",7,0
"02/25/2018","RWS",8,0
"02/25/2018","RWS",9,0
"02/25/2018","RWS",10,0
"02/25/2018","RWS",11,0
"02/25/2018","RWS",12,0
"02/25/2018","RWS",13,0
"02/25/2018","RWS",14,0
"02/25/2018","RWS",15,0
"02/25/2018","RWS",16,0
"02/25/2018","RWS",17,0
"02/25/2018","NWS",1,0
"02/25/2018","NWS",2,0
"02/25/2018","NWS",3,0
"02/25/2018","NWS",4,0
"02/25/2018","NWS",5,0
"02/25/2018","NWS",6,0
"02/25/2018","NWS",7,0
"02/25/2018","NWS",8,0
"02/25/2018","NWS",9,0
"02/25/2018","NWS",10,0
"02/25/2018","NWS",11,0
"02/25/2018","NWS",12,0
"02/25/2018","NWS",13,0
"02/25/2018","NWS",14,0
"02/25/2018","NWS",15,0
"02/25/2018","NWS",16,0
"02/25/2018","NWS",17,0
"02/25/2018","DWS",1,0
"02/25/2018","DWS",2,0
"02/25/2018","DWS",3,0
"02/25/2018","DWS",4,0
"02/25/2018","DWS",5,0
"02/25/2018","DWS",6,0
"02/25/2018","DWS",7,0
"02/25/2018","DWS",8,0
"02/25/2018","DWS",9,0
"02/25/2018","DWS",10,0
"02/25/2018","DWS",11,0
"02/25/2018","DWS",12,0
"02/25/2018","DWS",13,0
"02/25/2018","DWS",14,0
"02/25/2018","DWS",15,0
"02/25/2018","DWS",16,0
"02/25/2018","DWS",17,0
"02/26/2018","RWS",16,16.182952208562
"02/26/2018","RWS",8,18.6822274302524
"02/26/2018","RWS",15,9.18262800227693
"02/26/2018","RWS",14,9.19392343068855
"02/26/2018","RWS",12,18.7313730243519
"02/26/2018","RWS",6,8.70137022547304
"02/26/2018","RWS",7,19.4444555848781
"02/26/2018","RWS",11,13.8898540327565
"02/26/2018","RWS",5,9.27000966297848
"02/26/2018","RWS",3,3.72563368957402
"02/26/2018","RWS",17,9.04207688687491
"02/26/2018","RWS",10,13.1216538535521
"02/26/2018","RWS",2,11.6870674874473
"02/26/2018","RWS",9,10.2040916154331
"02/26/2018","NWS",9,11.2307581043662
"02/26/2018","RWS",4,10.9065504780218
"02/26/2018","RWS",13,4.46268716556706
"02/26/2018","NWS",7,8.36103124102242
"02/26/2018","NWS",8,3.64547843544037
"02/26/2018","NWS",14,6.5170209045773
"02/26/2018","NWS",5,6.43182207725897
"02/26/2018","NWS",15,5.86097993778199
"02/26/2018","NWS",10,1.6862473325273
"02/26/2018","NWS",1,2.31418365730003
"02/26/2018","NWS",13,2.77818578488873
"02/26/2018","NWS",2,3.64742363814151
"02/26/2018","NWS",17,3.48242365298283
"02/26/2018","NWS",4,5.19354915754362
"02/26/2018","NWS",11,2.06932207237363
"02/26/2018","NWS",16,4.15701221831314
"02/26/2018","RWS",1,1.43823695545147
"02/26/2018","NWS",6,2.39524408023532
"02/26/2018","NWS",3,2.9220226478774
"02/26/2018","NWS",12,1.87150836534065
"02/26/2018","DWS",1,0
"02/26/2018","DWS",2,0
"02/26/2018","DWS",3,0
"02/26/2018","DWS",4,0
"02/26/2018","DWS",5,0
"02/26/2018","DWS",6,0
"02/26/2018","DWS",7,0
"02/26/2018","DWS",8,0
"02/26/2018","DWS",9,0
"02/26/2018","DWS",10,0
"02/26/2018","DWS",11,0
"02/26/2018","DWS",12,0
"02/26/2018","DWS",13,0
"02/26/2018","DWS",14,0
"02/26/2018","DWS",15,0
"02/26/2018","DWS",16,0
"02/26/2018","DWS",17,0
"02/27/2018","RWS",1,0
"02/27/2018","RWS",2,0
"02/27/2018","RWS",3,0
"02/27/2018","RWS",4,0
"02/27/2018","RWS",5,0
"02/27/2018","RWS",6,0
"02/27/2018","RWS",7,0
"02/27/2018","RWS",8,0
"02/27/2018","RWS",9,0
"02/27/2018","RWS",10,0
"02/27/2018","RWS",11,0
"02/27/2018","RWS",12,0
"02/27/2018","RWS",13,0
"02/27/2018","RWS",14,0
"02/27/2018","RWS",15,0
"02/27/2018","RWS",16,0
"02/27/2018","RWS",17,0
"02/27/2018","DWS",1,0
"02/27/2018","DWS",2,0
"02/27/2018","DWS",3,0
"02/27/2018","DWS",4,0
"02/27/2018","DWS",5,0
"02/27/2018","DWS",6,0
"02/27/2018","DWS",7,0
"02/27/2018","DWS",8,0
"02/27/2018","DWS",9,0
"02/27/2018","DWS",10,0
"02/27/2018","DWS",11,0
"02/27/2018","DWS",12,0
"02/27/2018","DWS",13,0
"02/27/2018","DWS",14,0
"02/27/2018","DWS",15,0
"02/27/2018","DWS",16,0
"02/27/2018","DWS",17,0
"02/27/2018","NWS",1,0
"02/27/2018","NWS",2,0
"02/27/2018","NWS",3,0
"02/27/2018","NWS",4,0
"02/27/2018","NWS",5,0
"02/27/2018","NWS",6,0
"02/27/2018","NWS",7,0
"02/27/2018","NWS",8,0
"02/27/2018","NWS",9,0
"02/27/2018","NWS",10,0
"02/27/2018","NWS",11,0
"02/27/2018","NWS",12,0
"02/27/2018","NWS",13,0
"02/27/2018","NWS",14,0
"02/27/2018","NWS",15,0
"02/27/2018","NWS",16,0
"02/27/2018","NWS",17,0
"02/28/2018","RWS",1,0
"02/28/2018","RWS",2,0
"02/28/2018","RWS",3,0
"02/28/2018","RWS",4,0
"02/28/2018","RWS",5,0
"02/28/2018","RWS",6,0
"02/28/2018","RWS",7,0
"02/28/2018","RWS",8,0
"02/28/2018","RWS",9,0
"02/28/2018","RWS",10,0
"02/28/2018","RWS",11,0
"02/28/2018","RWS",12,0
"02/28/2018","RWS",13,0
"02/28/2018","RWS",14,0
"02/28/2018","RWS",15,0
"02/28/2018","RWS",16,0
"02/28/2018","RWS",17,0
"02/28/2018","NWS",1,0
"02/28/2018","NWS",2,0
"02/28/2018","NWS",3,0
"02/28/2018","NWS",4,0
"02/28/2018","NWS",5,0
"02/28/2018","NWS",6,0
"02/28/2018","NWS",7,0
"02/28/2018","NWS",8,0
"02/28/2018","NWS",9,0
"02/28/2018","NWS",10,0
"02/28/2018","NWS",11,0
"02/28/2018","NWS",12,0
"02/28/2018","NWS",13,0
"02/28/2018","NWS",14,0
"02/28/2018","NWS",15,0
"02/28/2018","NWS",16,0
"02/28/2018","NWS",17,0
"02/28/2018","DWS",1,0
"02/28/2018","DWS",2,0
"02/28/2018","DWS",3,0
"02/28/2018","DWS",4,0
"02/28/2018","DWS",5,0
"02/28/2018","DWS",6,0
"02/28/2018","DWS",7,0
"02/28/2018","DWS",8,0
"02/28/2018","DWS",9,0
"02/28/2018","DWS",10,0
"02/28/2018","DWS",11,0
"02/28/2018","DWS",12,0
"02/28/2018","DWS",13,0
"02/28/2018","DWS",14,0
"02/28/2018","DWS",15,0
"02/28/2018","DWS",16,0
"02/28/2018","DWS",17,0
"03/01/2018","RWS",1,0
"03/01/2018","RWS",2,0
"03/01/2018","RWS",3,0
"03/01/2018","RWS",4,0
"03/01/2018","RWS",5,0
"03/01/2018","RWS",6,0
"03/01/2018","RWS",7,0
"03/01/2018","RWS",8,0
"03/01/2018","RWS",9,0
"03/01/2018","RWS",10,0
"03/01/2018","RWS",11,0
"03/01/2018","RWS",12,0
"03/01/2018","RWS",13,0
"03/01/2018","RWS",14,0
"03/01/2018","RWS",15,0
"03/01/2018","RWS",16,0
"03/01/2018","RWS",17,0
"03/01/2018","NWS",1,0
"03/01/2018","NWS",2,0
"03/01/2018","NWS",3,0
"03/01/2018","NWS",4,0
"03/01/2018","NWS",5,0
"03/01/2018","NWS",6,0
"03/01/2018","NWS",7,0
"03/01/2018","NWS",8,0
"03/01/2018","NWS",9,0
"03/01/2018","NWS",10,0
"03/01/2018","NWS",11,0
"03/01/2018","NWS",12,0
"03/01/2018","NWS",13,0
"03/01/2018","NWS",14,0
"03/01/2018","NWS",15,0
"03/01/2018","NWS",16,0
"03/01/2018","NWS",17,0
"03/01/2018","DWS",1,0
"03/01/2018","DWS",2,0
"03/01/2018","DWS",3,0
"03/01/2018","DWS",4,0
"03/01/2018","DWS",5,0
"03/01/2018","DWS",6,0
"03/01/2018","DWS",7,0
"03/01/2018","DWS",8,0
"03/01/2018","DWS",9,0
"03/01/2018","DWS",10,0
"03/01/2018","DWS",11,0
"03/01/2018","DWS",12,0
"03/01/2018","DWS",13,0
"03/01/2018","DWS",14,0
"03/01/2018","DWS",15,0
"03/01/2018","DWS",16,0
"03/01/2018","DWS",17,0
"03/02/2018","RWS",1,0
"03/02/2018","RWS",2,0
"03/02/2018","RWS",3,0
"03/02/2018","RWS",4,0
"03/02/2018","RWS",5,0
"03/02/2018","RWS",6,0
"03/02/2018","RWS",7,0
"03/02/2018","RWS",8,0
"03/02/2018","RWS",9,0
"03/02/2018","RWS",10,0
"03/02/2018","RWS",11,0
"03/02/2018","RWS",12,0
"03/02/2018","RWS",13,0
"03/02/2018","RWS",14,0
"03/02/2018","RWS",15,0
"03/02/2018","RWS",16,0
"03/02/2018","RWS",17,0
"03/02/2018","NWS",1,0
"03/02/2018","NWS",2,0
"03/02/2018","NWS",3,0
"03/02/2018","NWS",4,0
"03/02/2018","NWS",5,0
"03/02/2018","NWS",6,0
"03/02/2018","NWS",7,0
"03/02/2018","NWS",8,0
"03/02/2018","NWS",9,0
"03/02/2018","NWS",10,0
"03/02/2018","NWS",11,0
"03/02/2018","NWS",12,0
"03/02/2018","NWS",13,0
"03/02/2018","NWS",14,0
"03/02/2018","NWS",15,0
"03/02/2018","NWS",16,0
"03/02/2018","NWS",17,0
"03/02/2018","DWS",1,0
"03/02/2018","DWS",2,0
"03/02/2018","DWS",3,0
"03/02/2018","DWS",4,0
"03/02/2018","DWS",5,0
"03/02/2018","DWS",6,0
"03/02/2018","DWS",7,0
"03/02/2018","DWS",8,0
"03/02/2018","DWS",9,0
"03/02/2018","DWS",10,0
"03/02/2018","DWS",11,0
"03/02/2018","DWS",12,0
"03/02/2018","DWS",13,0
"03/02/2018","DWS",14,0
"03/02/2018","DWS",15,0
"03/02/2018","DWS",16,0
"03/02/2018","DWS",17,0
"03/03/2018","RWS",1,0
"03/03/2018","RWS",2,0
"03/03/2018","RWS",3,0
"03/03/2018","RWS",4,0
"03/03/2018","RWS",5,0
"03/03/2018","RWS",6,0
"03/03/2018","RWS",7,0
"03/03/2018","RWS",8,0
"03/03/2018","RWS",9,0
"03/03/2018","RWS",10,0
"03/03/2018","RWS",11,0
"03/03/2018","RWS",12,0
"03/03/2018","RWS",13,0
"03/03/2018","RWS",14,0
"03/03/2018","RWS",15,0
"03/03/2018","RWS",16,0
"03/03/2018","RWS",17,0
"03/03/2018","NWS",1,0
"03/03/2018","NWS",2,0
"03/03/2018","NWS",3,0
"03/03/2018","NWS",4,0
"03/03/2018","NWS",5,0
"03/03/2018","NWS",6,0
"03/03/2018","NWS",7,0
"03/03/2018","NWS",8,0
"03/03/2018","NWS",9,0
"03/03/2018","NWS",10,0
"03/03/2018","NWS",11,0
"03/03/2018","NWS",12,0
"03/03/2018","NWS",13,0
"03/03/2018","NWS",14,0
"03/03/2018","NWS",15,0
"03/03/2018","NWS",16,0
"03/03/2018","NWS",17,0
"03/03/2018","DWS",1,0
"03/03/2018","DWS",2,0
"03/03/2018","DWS",3,0
"03/03/2018","DWS",4,0
"03/03/2018","DWS",5,0
"03/03/2018","DWS",6,0
"03/03/2018","DWS",7,0
"03/03/2018","DWS",8,0
"03/03/2018","DWS",9,0
"03/03/2018","DWS",10,0
"03/03/2018","DWS",11,0
"03/03/2018","DWS",12,0
"03/03/2018","DWS",13,0
"03/03/2018","DWS",14,0
"03/03/2018","DWS",15,0
"03/03/2018","DWS",16,0
"03/03/2018","DWS",17,0
"03/04/2018","RWS",1,0
"03/04/2018","RWS",2,0
"03/04/2018","RWS",3,0
"03/04/2018","RWS",4,0
"03/04/2018","RWS",5,0
"03/04/2018","RWS",6,0
"03/04/2018","RWS",7,0
"03/04/2018","RWS",8,0
"03/04/2018","RWS",9,0
"03/04/2018","RWS",10,0
"03/04/2018","RWS",11,0
"03/04/2018","RWS",12,0
"03/04/2018","RWS",13,0
"03/04/2018","RWS",14,0
"03/04/2018","RWS",15,0
"03/04/2018","RWS",16,0
"03/04/2018","RWS",17,0
"03/04/2018","NWS",1,0
"03/04/2018","NWS",2,0
"03/04/2018","NWS",3,0
"03/04/2018","NWS",4,0
"03/04/2018","NWS",5,0
"03/04/2018","NWS",6,0
"03/04/2018","NWS",7,0
"03/04/2018","NWS",8,0
"03/04/2018","NWS",9,0
"03/04/2018","NWS",10,0
"03/04/2018","NWS",11,0
"03/04/2018","NWS",12,0
"03/04/2018","NWS",13,0
"03/04/2018","NWS",14,0
"03/04/2018","NWS",15,0
"03/04/2018","NWS",16,0
"03/04/2018","NWS",17,0
"03/04/2018","DWS",1,0
"03/04/2018","DWS",2,0
"03/04/2018","DWS",3,0
"03/04/2018","DWS",4,0
"03/04/2018","DWS",5,0
"03/04/2018","DWS",6,0
"03/04/2018","DWS",7,0
"03/04/2018","DWS",8,0
"03/04/2018","DWS",9,0
"03/04/2018","DWS",10,0
"03/04/2018","DWS",11,0
"03/04/2018","DWS",12,0
"03/04/2018","DWS",13,0
"03/04/2018","DWS",14,0
"03/04/2018","DWS",15,0
"03/04/2018","DWS",16,0
"03/04/2018","DWS",17,0
"03/05/2018","RWS",1,0
"03/05/2018","RWS",2,0
"03/05/2018","RWS",3,0
"03/05/2018","RWS",4,0
"03/05/2018","RWS",5,0
"03/05/2018","RWS",6,0
"03/05/2018","RWS",7,0
"03/05/2018","RWS",8,0
"03/05/2018","RWS",9,0
"03/05/2018","RWS",10,0
"03/05/2018","RWS",11,0
"03/05/2018","RWS",12,0
"03/05/2018","RWS",13,0
"03/05/2018","RWS",14,0
"03/05/2018","RWS",15,0
"03/05/2018","RWS",16,0
"03/05/2018","RWS",17,0
"03/05/2018","NWS",1,0
"03/05/2018","NWS",2,0
"03/05/2018","NWS",3,0
"03/05/2018","NWS",4,0
"03/05/2018","NWS",5,0
"03/05/2018","NWS",6,0
"03/05/2018","NWS",7,0
"03/05/2018","NWS",8,0
"03/05/2018","NWS",9,0
"03/05/2018","NWS",10,0
"03/05/2018","NWS",11,0
"03/05/2018","NWS",12,0
"03/05/2018","NWS",13,0
"03/05/2018","NWS",14,0
"03/05/2018","NWS",15,0
"03/05/2018","NWS",16,0
"03/05/2018","NWS",17,0
"03/05/2018","DWS",1,0
"03/05/2018","DWS",2,0
"03/05/2018","DWS",3,0
"03/05/2018","DWS",4,0
"03/05/2018","DWS",5,0
"03/05/2018","DWS",6,0
"03/05/2018","DWS",7,0
"03/05/2018","DWS",8,0
"03/05/2018","DWS",9,0
"03/05/2018","DWS",10,0
"03/05/2018","DWS",11,0
"03/05/2018","DWS",12,0
"03/05/2018","DWS",13,0
"03/05/2018","DWS",14,0
"03/05/2018","DWS",15,0
"03/05/2018","DWS",16,0
"03/05/2018","DWS",17,0
"03/06/2018","RWS",1,0
"03/06/2018","RWS",2,0
"03/06/2018","RWS",3,0
"03/06/2018","RWS",4,0
"03/06/2018","RWS",5,0
"03/06/2018","RWS",6,0
"03/06/2018","RWS",7,0
"03/06/2018","RWS",8,0
"03/06/2018","RWS",9,0
"03/06/2018","RWS",10,0
"03/06/2018","RWS",11,0
"03/06/2018","RWS",12,0
"03/06/2018","RWS",13,0
"03/06/2018","RWS",14,0
"03/06/2018","RWS",15,0
"03/06/2018","RWS",16,0
"03/06/2018","RWS",17,0
"03/06/2018","NWS",1,0
"03/06/2018","NWS",2,0
"03/06/2018","NWS",3,0
"03/06/2018","NWS",4,0
"03/06/2018","NWS",5,0
"03/06/2018","NWS",6,0
"03/06/2018","NWS",7,0
"03/06/2018","NWS",8,0
"03/06/2018","NWS",9,0
"03/06/2018","NWS",10,0
"03/06/2018","NWS",11,0
"03/06/2018","NWS",12,0
"03/06/2018","NWS",13,0
"03/06/2018","NWS",14,0
"03/06/2018","NWS",15,0
"03/06/2018","NWS",16,0
"03/06/2018","NWS",17,0
"03/06/2018","DWS",1,0
"03/06/2018","DWS",2,0
"03/06/2018","DWS",3,0
"03/06/2018","DWS",4,0
"03/06/2018","DWS",5,0
"03/06/2018","DWS",6,0
"03/06/2018","DWS",7,0
"03/06/2018","DWS",8,0
"03/06/2018","DWS",9,0
"03/06/2018","DWS",10,0
"03/06/2018","DWS",11,0
"03/06/2018","DWS",12,0
"03/06/2018","DWS",13,0
"03/06/2018","DWS",14,0
"03/06/2018","DWS",15,0
"03/06/2018","DWS",16,0
"03/06/2018","DWS",17,0
"03/07/2018","RWS",1,0
"03/07/2018","RWS",2,0
"03/07/2018","RWS",3,0
"03/07/2018","RWS",4,0
"03/07/2018","RWS",5,0
"03/07/2018","RWS",6,0
"03/07/2018","RWS",7,0
"03/07/2018","RWS",8,0
"03/07/2018","RWS",9,0
"03/07/2018","RWS",10,0
"03/07/2018","RWS",11,0
"03/07/2018","RWS",12,0
"03/07/2018","RWS",13,0
"03/07/2018","RWS",14,0
"03/07/2018","RWS",15,0
"03/07/2018","RWS",16,0
"03/07/2018","RWS",17,0
"03/07/2018","NWS",1,0
"03/07/2018","NWS",2,0
"03/07/2018","NWS",3,0
"03/07/2018","NWS",4,0
"03/07/2018","NWS",5,0
"03/07/2018","NWS",6,0
"03/07/2018","NWS",7,0
"03/07/2018","NWS",8,0
"03/07/2018","NWS",9,0
"03/07/2018","NWS",10,0
"03/07/2018","NWS",11,0
"03/07/2018","NWS",12,0
"03/07/2018","NWS",13,0
"03/07/2018","NWS",14,0
"03/07/2018","NWS",15,0
"03/07/2018","NWS",16,0
"03/07/2018","NWS",17,0
"03/07/2018","DWS",1,0
"03/07/2018","DWS",2,0
"03/07/2018","DWS",3,0
"03/07/2018","DWS",4,0
"03/07/2018","DWS",5,0
"03/07/2018","DWS",6,0
"03/07/2018","DWS",7,0
"03/07/2018","DWS",8,0
"03/07/2018","DWS",9,0
"03/07/2018","DWS",10,0
"03/07/2018","DWS",11,0
"03/07/2018","DWS",12,0
"03/07/2018","DWS",13,0
"03/07/2018","DWS",14,0
"03/07/2018","DWS",15,0
"03/07/2018","DWS",16,0
"03/07/2018","DWS",17,0
"03/08/2018","RWS",1,0
"03/08/2018","RWS",2,0
"03/08/2018","RWS",3,0
"03/08/2018","RWS",4,0
"03/08/2018","RWS",5,0
"03/08/2018","RWS",6,0
"03/08/2018","RWS",7,0
"03/08/2018","RWS",8,0
"03/08/2018","RWS",9,0
"03/08/2018","RWS",10,0
"03/08/2018","RWS",11,0
"03/08/2018","RWS",12,0
"03/08/2018","RWS",13,0
"03/08/2018","RWS",14,0
"03/08/2018","RWS",15,0
"03/08/2018","RWS",16,0
"03/08/2018","RWS",17,0
"03/08/2018","NWS",1,0
"03/08/2018","NWS",2,0
"03/08/2018","NWS",3,0
"03/08/2018","NWS",4,0
"03/08/2018","NWS",5,0
"03/08/2018","NWS",6,0
"03/08/2018","NWS",7,0
"03/08/2018","NWS",8,0
"03/08/2018","NWS",9,0
"03/08/2018","NWS",10,0
"03/08/2018","NWS",11,0
"03/08/2018","NWS",12,0
"03/08/2018","NWS",13,0
"03/08/2018","NWS",14,0
"03/08/2018","NWS",15,0
"03/08/2018","NWS",16,0
"03/08/2018","NWS",17,0
"03/08/2018","DWS",1,0
"03/08/2018","DWS",2,0
"03/08/2018","DWS",3,0
"03/08/2018","DWS",4,0
"03/08/2018","DWS",5,0
"03/08/2018","DWS",6,0
"03/08/2018","DWS",7,0
"03/08/2018","DWS",8,0
"03/08/2018","DWS",9,0
"03/08/2018","DWS",10,0
"03/08/2018","DWS",11,0
"03/08/2018","DWS",12,0
"03/08/2018","DWS",13,0
"03/08/2018","DWS",14,0
"03/08/2018","DWS",15,0
"03/08/2018","DWS",16,0
"03/08/2018","DWS",17,0
"03/09/2018","RWS",1,0
"03/09/2018","RWS",2,0
"03/09/2018","RWS",3,0
"03/09/2018","RWS",4,0
"03/09/2018","RWS",5,0
"03/09/2018","RWS",6,0
"03/09/2018","RWS",7,0
"03/09/2018","RWS",8,0
"03/09/2018","RWS",9,0
"03/09/2018","RWS",10,0
"03/09/2018","RWS",11,0
"03/09/2018","RWS",12,0
"03/09/2018","RWS",13,0
"03/09/2018","RWS",14,0
"03/09/2018","RWS",15,0
"03/09/2018","RWS",16,0
"03/09/2018","RWS",17,0
"03/09/2018","NWS",1,0
"03/09/2018","NWS",2,0
"03/09/2018","NWS",3,0
"03/09/2018","NWS",4,0
"03/09/2018","NWS",5,0
"03/09/2018","NWS",6,0
"03/09/2018","NWS",7,0
"03/09/2018","NWS",8,0
"03/09/2018","NWS",9,0
"03/09/2018","NWS",10,0
"03/09/2018","NWS",11,0
"03/09/2018","NWS",12,0
"03/09/2018","NWS",13,0
"03/09/2018","NWS",14,0
"03/09/2018","NWS",15,0
"03/09/2018","NWS",16,0
"03/09/2018","NWS",17,0
"03/09/2018","DWS",1,0
"03/09/2018","DWS",2,0
"03/09/2018","DWS",3,0
"03/09/2018","DWS",4,0
"03/09/2018","DWS",5,0
"03/09/2018","DWS",6,0
"03/09/2018","DWS",7,0
"03/09/2018","DWS",8,0
"03/09/2018","DWS",9,0
"03/09/2018","DWS",10,0
"03/09/2018","DWS",11,0
"03/09/2018","DWS",12,0
"03/09/2018","DWS",13,0
"03/09/2018","DWS",14,0
"03/09/2018","DWS",15,0
"03/09/2018","DWS",16,0
"03/09/2018","DWS",17,0
"03/10/2018","RWS",1,0
"03/10/2018","RWS",2,0
"03/10/2018","RWS",3,0
"03/10/2018","RWS",4,0
"03/10/2018","RWS",5,0
"03/10/2018","RWS",6,0
"03/10/2018","RWS",7,0
"03/10/2018","RWS",8,0
"03/10/2018","RWS",9,0
"03/10/2018","RWS",10,0
"03/10/2018","RWS",11,0
"03/10/2018","RWS",12,0
"03/10/2018","RWS",13,0
"03/10/2018","RWS",14,0
"03/10/2018","RWS",15,0
"03/10/2018","RWS",16,0
"03/10/2018","RWS",17,0
"03/10/2018","NWS",1,0
"03/10/2018","NWS",2,0
"03/10/2018","NWS",3,0
"03/10/2018","NWS",4,0
"03/10/2018","NWS",5,0
"03/10/2018","NWS",6,0
"03/10/2018","NWS",7,0
"03/10/2018","NWS",8,0
"03/10/2018","NWS",9,0
"03/10/2018","NWS",10,0
"03/10/2018","NWS",11,0
"03/10/2018","NWS",12,0
"03/10/2018","NWS",13,0
